
Making table for sin(1x)
0, 0
0.1, 0.0998334166468282
0.2, 0.198669330795061
0.3, 0.29552020666134
0.4, 0.389418342308651
0.5, 0.479425538604203
0.6, 0.564642473395035
0.7, 0.644217687237691
0.8, 0.717356090899523
0.9, 0.783326909627483
1, 0.841470984807896
1.1, 0.891207360061435
1.2, 0.932039085967226
1.3, 0.963558185417193
1.4, 0.98544972998846
1.5, 0.997494986604054
1.6, 0.999573603041505
1.7, 0.991664810452469
1.8, 0.973847630878195
1.9, 0.946300087687414
2, 0.909297426825681
2.1, 0.863209366648873
2.2, 0.80849640381959
2.3, 0.74570521217672
2.4, 0.67546318055115
2.5, 0.598472144103956
2.6, 0.515501371821463
2.7, 0.427379880233829
2.8, 0.334988150155904
2.9, 0.239249329213981
3, 0.141120008059866
3.1, 0.0415806624332892
3.2, -0.0583741434275814
3.3, -0.15774569414325
3.4, -0.255541102026833
3.5, -0.350783227689622
3.6, -0.442520443294854
3.7, -0.529836140908495
3.8, -0.611857890942721
3.9, -0.687766159183975
4, -0.756802495307929
4.1, -0.818277111064411
4.2, -0.871575772413589
4.3, -0.916165936749455
4.4, -0.951602073889516
4.5, -0.977530117665097
4.6, -0.993691003633464
4.7, -0.999923257564101
4.8, -0.996164608835841
4.9, -0.982452612624333
5, -0.958924274663139
5.1, -0.925814682327733
5.2, -0.883454655720154
5.3, -0.832267442223903
5.4, -0.772764487555989
5.5, -0.705540325570394
5.6, -0.631266637872324
5.7, -0.550685542597641
5.8, -0.464602179413761
5.9, -0.373876664830241
5.99999999999999, -0.279415498198931
6.09999999999999, -0.182162504272101
6.19999999999999, -0.0830894028175026

Making table for sin(2x)
0, 0
0.1, 0.198669330795061
0.2, 0.389418342308651
0.3, 0.564642473395035
0.4, 0.717356090899523
0.5, 0.841470984807897
0.6, 0.932039085967226
0.7, 0.98544972998846
0.8, 0.999573603041505
0.9, 0.973847630878195
1, 0.909297426825682
1.1, 0.80849640381959
1.2, 0.675463180551151
1.3, 0.515501371821464
1.4, 0.334988150155905
1.5, 0.141120008059867
1.6, -0.0583741434275805
1.7, -0.255541102026832
1.8, -0.442520443294853
1.9, -0.61185789094272
2, -0.756802495307929
2.1, -0.871575772413589
2.2, -0.951602073889516
2.3, -0.993691003633465
2.4, -0.996164608835841
2.5, -0.958924274663138
2.6, -0.883454655720152
2.7, -0.772764487555986
2.8, -0.63126663787232
2.9, -0.464602179413755
3, -0.279415498198923
3.1, -0.0830894028174937
3.2, 0.116549204850496
3.3, 0.311541363513381
3.4, 0.494113351138611
3.5, 0.656986598718792
3.6, 0.793667863849155
3.7, 0.898708095811628
3.8, 0.967919672031487
3.9, 0.998543345374605
4, 0.989358246623381
4.1, 0.940730556679772
4.2, 0.85459890808828
4.3, 0.734397097874112
4.4, 0.584917192891762
4.5, 0.412118485241757
4.6, 0.222889914100248
4.7, 0.0247754254533595
4.8, -0.174326781222978
4.9, -0.366479129251925
5, -0.544021110889367
5.1, -0.69987468759354
5.2, -0.827826469085651
5.3, -0.922775421612805
5.4, -0.98093623006649
5.5, -0.999990206550703
5.6, -0.979177729151319
5.7, -0.919328525664679
5.8, -0.822828594968714
5.9, -0.69352508477713
5.99999999999999, -0.536572918000444
6.09999999999999, -0.358229282236839
6.19999999999999, -0.165604175448322

Making table for sin(3x)
0, 0
0.1, 0.29552020666134
0.2, 0.564642473395035
0.3, 0.783326909627484
0.4, 0.932039085967226
0.5, 0.997494986604054
0.6, 0.973847630878195
0.7, 0.863209366648874
0.8, 0.675463180551151
0.9, 0.42737988023383
1, 0.141120008059868
1.1, -0.157745694143248
1.2, -0.442520443294852
1.3, -0.687766159183974
1.4, -0.871575772413588
1.5, -0.977530117665097
1.6, -0.996164608835841
1.7, -0.925814682327732
1.8, -0.772764487555987
1.9, -0.550685542597636
2, -0.279415498198924
2.1, 0.0168139004843515
2.2, 0.31154136351338
2.3, 0.578439764388202
2.4, 0.793667863849155
2.5, 0.93799997677474
2.6, 0.998543345374605
2.7, 0.969889810845085
2.8, 0.854598908088279
2.9, 0.662969230082181
3, 0.412118485241753
3.1, 0.124454423507058
3.2, -0.174326781222985
3.3, -0.457535893775326
3.4, -0.699874687593546
3.5, -0.879695759971673
3.6, -0.980936230066493
3.7, -0.994552588203989
3.8, -0.919328525664674
3.9, -0.761983583919029
4, -0.53657291800043
4.1, -0.263231791365798
4.2, 0.0336230472211402
4.3, 0.327474439137695
4.4, 0.592073514707224
4.5, 0.803784426551621
4.6, 0.943695669444104
4.7, 0.999309388747918
4.8, 0.965657776549278
4.9, 0.845746831142936
5, 0.650287840157121
5.1, 0.396740573130619
5.2, 0.107753652299451
5.3, -0.190858581374181
5.4, -0.472421986398457
5.5, -0.711785342369116
5.6, -0.8875670335815
5.7, -0.984065005081641
5.8, -0.992659380470635
5.9, -0.91258244979119
5.99999999999999, -0.750987246771685
6.09999999999999, -0.522308589626747
6.19999999999999, -0.246973661736642
